"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"3099",374.48999,374.76001,365.700012,368.329987,6255500,368.329987
"3100",368.350006,375.140015,366.23999,374.850006,5621900,374.850006
"3101",373.679993,374.579987,369.119995,371.829987,3821700,371.829987
"3102",369.559998,374.5,368.350006,370.540009,3870100,370.540009
"3103",374,385.98999,373.170013,378.809998,9257300,378.809998
"3104",378,383.5,374.51001,379.059998,5398200,379.059998
"3105",381.529999,385.029999,378.269989,385.029999,5130300,385.029999
"3106",377.690002,381.350006,376,378.670013,5793100,378.670013
"3107",377,379.910004,365.809998,370.459991,6974900,370.459991
"3108",367.920013,369,361.359985,364.369995,6572000,364.369995
"3109",360.899994,364.200012,352.75,362.75,5882600,362.75
"3110",361.619995,365.26001,353.059998,361.040009,5657100,361.040009
"3111",352.290009,354.26001,343.100006,345.26001,8026700,345.26001
"3112",348.709991,349.950012,342.5,345.609985,5353000,345.609985
"3113",343.339996,356.5,341.390015,354.98999,6340100,354.98999
"3114",356.369995,364,353.940002,359.309998,6441500,359.309998
"3115",356.390015,359.619995,353.790009,354.450012,4725400,354.450012
"3116",351.230011,352.420013,345.399994,348.109985,4621500,348.109985
"3117",350.950012,356.429993,349.929993,354.269989,4026400,354.269989
"3118",358.01001,370.459991,357.299988,359.730011,6229400,359.730011
"3119",355.5,357.420013,347.700012,352.209991,5630400,352.209991
"3120",355.410004,359.440002,353.790009,354.390015,3831000,354.390015
"3121",354.390015,361.200012,353.649994,355.059998,4717100,355.059998
"3122",353.600006,353.850006,345.899994,349.190002,5658900,349.190002
"3123",350.549988,354.209991,348.299988,351.850006,4008000,351.850006
"3124",347.220001,349.339996,342.920013,343.279999,5023400,343.279999
"3125",343.559998,347.660004,332.649994,336.630005,7849600,336.630005
"3126",345,353.609985,343.25,353.399994,7891600,353.399994
"3127",354.380005,357.880005,348.709991,355.730011,5020100,355.730011
"3128",354.839996,358.209991,352.089996,357.130005,3710000,357.130005
"3129",357.390015,365.149994,355.690002,360.869995,4777300,360.869995
"3130",363.649994,367.100006,349.290009,352.01001,7810300,352.01001
"3131",355,357.579987,348.5,351.269989,5396700,351.269989
"3132",351.820007,353.609985,343.230011,345.559998,4584700,345.559998
"3133",347.230011,348.5,339.25,343.429993,6209300,343.429993
"3134",341.630005,343.399994,336.160004,339.730011,5019000,339.730011
"3135",342.690002,351.769989,342.059998,350.619995,5358200,350.619995
"3136",355.570007,361.5,353.75,357.119995,5428500,357.119995
"3137",361.720001,364.73999,356.119995,363.519989,5667200,363.519989
"3138",365.910004,370.119995,361.220001,365.209991,5899500,365.209991
"3139",365,371.450012,365,369.209991,7448400,369.209991
"3140",370.269989,375,370.200012,371.040009,4830200,371.040009
"3141",370.75,371,358.290009,360.299988,5750400,360.299988
"3142",361.600006,366.790009,361.600006,362.200012,3669700,362.200012
"3143",363.200012,370.850006,363.200012,370.019989,4138600,370.019989
"3144",370.26001,371.540009,364.869995,367.320007,4592700,367.320007
"3145",373.5,376.660004,372,374.600006,4992600,374.600006
"3146",374.890015,376,370.309998,375.429993,3625000,375.429993
"3147",376.690002,381.98999,375.839996,381.720001,3799000,381.720001
"3148",378.290009,381.399994,375.559998,380.549988,3732200,380.549988
"3149",378.190002,378.25,375.359985,376.160004,3113400,376.160004
"3150",379.059998,384.76001,377.5,379.929993,6932800,379.929993
"3151",382.769989,384.339996,362.679993,381,5878800,381
"3152",381.100006,384.540009,378.799988,379.5,4336300,379.5
"3153",378.679993,379.73999,372.790009,373.25,6636900,373.25
"3154",372.940002,373.679993,362.299988,366.600006,7944700,366.600006
"3155",370.089996,371.339996,364.920013,365.98999,5863200,365.98999
"3156",366.25,366.5,361.75,362.440002,13639500,362.440002
"3157",323.76001,329.850006,320.299988,325.209991,31287100,325.209991
"3158",323.399994,325.850006,314.230011,315.100006,16302500,315.100006
"3159",312,314.540009,305.809998,310.619995,17718000,310.619995
"3160",311.440002,313.5,306,307.299988,9171100,307.299988
"3161",310.51001,319.98999,307.25,317.940002,11961800,317.940002
"3162",318.859985,327.690002,316.299988,326.459991,10798500,326.459991
"3163",328.790009,336,327.5,335.779999,10847500,335.779999
"3164",335.980011,336.399994,328.769989,332.700012,5782800,332.700012
"3165",329.200012,329.649994,323.230011,325.929993,6029300,325.929993
"3166",325.160004,331.769989,318.529999,322.98999,6259500,322.98999
"3167",324.25,328.579987,318.73999,319.5,6563200,319.5
"3168",317.48999,319.410004,311.799988,318.829987,6280300,318.829987
"3169",310.959991,313.420013,304.679993,307.630005,8692500,307.630005
"3170",310.579987,311.880005,305.299988,310.100006,6179100,310.100006
"3171",302.559998,305,296.809998,304.290009,9322400,304.290009
"3172",311.029999,316.359985,306.630005,315.899994,5905900,315.899994
"3173",313.73999,316.640015,305.679993,308.929993,5349100,308.929993
"3174",305.459991,312.890015,303.23999,310.829987,6531700,310.829987
"3175",309.769989,316.429993,308.160004,312.279999,5289400,312.279999
"3176",308.01001,308.410004,298.01001,299.109985,7355800,299.109985
"3177",299.5,300.630005,288,295.76001,9629200,295.76001
"3178",298.859985,303.549988,296.269989,302.799988,6905800,302.799988
"3179",306.25,311.75,304.75,309.380005,4942200,309.380005
"3180",304.570007,305,297.679993,298.98999,7349900,298.98999
"3181",301.609985,302.880005,296.200012,297.809998,5685400,297.809998
"3182",298.649994,300.329987,293.149994,296.929993,4974200,296.929993
"3183",295,299.01001,290.320007,291.440002,6324900,291.440002
"3184",295.23999,296.950012,292.5,294.980011,4695700,294.980011
"3185",294.540009,296.769989,287.200012,291.029999,6309400,291.029999
"3186",289.470001,292.820007,287.75,291.769989,3955700,291.769989
"3187",295,299.929993,294.98999,296.779999,4388500,296.779999
"3188",298.779999,298.940002,290.850006,293.75,4446400,293.75
"3189",290.820007,293.899994,288.059998,289.290009,3682800,289.290009
"3190",291.25,292.380005,286.51001,291.519989,4652500,291.519989
"3191",285.320007,293.970001,282.790009,293.25,8966800,293.25
"3192",293.350006,293.350006,287.029999,290.170013,5166600,290.170013
"3193",294.809998,301.549988,290.600006,294.339996,8232700,294.339996
"3194",291.160004,297.170013,282.660004,287.98999,12320200,287.98999
"3195",285.700012,292.649994,284.609985,288.269989,7405900,288.269989
"3196",288.100006,292.730011,286.600006,288.859985,5010900,288.859985
"3197",290.609985,296.619995,290.040009,294.149994,6583100,294.149994
"3198",294.230011,297.429993,289.779999,294.290009,5307400,294.290009
"3199",294.5,299.149994,291.790009,298.600006,4777100,298.600006
"3200",294.98999,296.049988,287.450012,291.559998,7811100,291.559998
"3201",291.559998,293.809998,283.399994,286.600006,8461300,286.600006
"3202",280.26001,282.5,266,270.75,23832800,270.75
"3203",268.350006,273.390015,261.890015,265.920013,13478600,265.920013
"3204",262.5,265,252.279999,254.589996,16338200,254.589996
"3205",255.710007,266.600006,253.699997,264.75,11643800,264.75
"3206",266.420013,268.049988,260.200012,263.309998,7684000,263.309998
"3207",266.179993,267.440002,260.390015,263.079987,7328300,263.079987
"3208",264,268.880005,262.779999,267.619995,6727200,267.619995
"3209",267.350006,272.200012,264.029999,269.579987,8650300,269.579987
"3210",263.609985,269.350006,262.190002,268.029999,7659100,268.029999
"3211",267.779999,268.839996,257.01001,268.149994,8951000,268.149994
"3212",268.200012,275.480011,266.470001,272.790009,9890400,272.790009
"3213",271.98999,276.679993,271.279999,274.459991,6525600,274.459991
"3214",273.029999,275.529999,270.640015,270.720001,6276400,270.720001
"3215",270.019989,271,264.570007,267.529999,6794400,267.529999
"3216",265.970001,280.529999,265.029999,280.480011,10809100,280.480011
"3217",284.799988,287.869995,282.339996,282.929993,8786100,282.929993
"3218",283.929993,286.929993,282,285.529999,5513200,285.529999
"3219",283.820007,285.869995,279.399994,284.25,7685600,284.25
"3220",283.119995,288.170013,280.73999,286.279999,16175900,286.279999
"3221",304.48999,308.75,288.299988,293.350006,38258900,293.350006
"3222",289.359985,290.899994,273.359985,275.299988,23429900,275.299988
"3223",272.890015,279.940002,269,278.049988,12599200,278.049988
"3224",271.160004,275.410004,265.799988,266.690002,11802400,266.690002
"3225",268.059998,273.920013,266.630005,271.269989,7133500,271.269989
"3226",271.809998,274.019989,268.799988,271.5,4827400,271.5
"3227",270.679993,277.769989,270.179993,276.820007,4747800,276.820007
"3228",278.049988,285.75,277.350006,281.859985,6248400,281.859985
"3229",281.869995,284.410004,277.549988,281.209991,4356200,281.209991
"3230",284.339996,293.48999,283,291.450012,9345600,291.450012
"3231",291,291.450012,284.779999,287.410004,5090000,287.410004
"3232",288.700012,289.119995,283.019989,286.809998,5594300,286.809998
"3233",288,295.390015,287.160004,292.859985,5566200,292.859985
"3234",289.98999,291.190002,286.309998,288.029999,4062400,288.029999
"3235",288.190002,290.559998,285.839996,288.589996,3438300,288.589996
"3236",290.700012,298.190002,288.269989,289.570007,5928500,289.570007
"3237",288.730011,293.98999,287.51001,291.570007,4509000,291.570007
"3238",289.160004,296.359985,288.5,294.179993,3944300,294.179993
"3239",295.320007,295.350006,288.700012,292.01001,5772800,292.01001
"3240",291.029999,293.410004,281.140015,283.109985,9158900,283.109985
"3241",283.25,290.630005,283.220001,289.619995,6529000,289.619995
"3242",290.589996,295.820007,287.570007,295.029999,6333800,295.029999
"3243",296,304.98999,293.279999,302.570007,8616600,302.570007
"3244",304.01001,305.670013,298.519989,302.600006,5918000,302.600006
"3245",301.01001,308.25,301,305.160004,5111800,305.160004
"3246",306,312.690002,304.26001,311.690002,7488400,311.690002
"3247",309.100006,311.399994,304.410004,310.480011,5970100,310.480011
"3248",308.829987,315.730011,305.25,315.549988,7873900,315.549988
"3249",315,316.5,311.690002,312.48999,5321000,312.48999
"3250",313.929993,316.820007,312.75,315.929993,4096900,315.929993
"3251",315.779999,316.619995,313.339996,314.660004,2411700,314.660004
"3252",314.390015,314.390015,303.75,309.98999,6218800,309.98999
"3253",302.220001,307.359985,301.880005,306.160004,4992800,306.160004
"3254",308.429993,308.429993,303.269989,304.320007,3512100,304.320007
"3255",305.269989,306.480011,298.809998,302.859985,4615500,302.859985
"3256",304.700012,307.850006,302.600006,307.350006,4457800,307.350006
"3257",307.350006,311.48999,302.440002,302.5,5748400,302.5
"3258",296.119995,298.940002,292.019989,293.119995,10476100,293.119995
"3259",294.48999,299.429993,294.200012,298.929993,5589800,298.929993
"3260",295.670013,299.170013,295.059998,298.440002,4766600,298.440002
"3261",298.5,301.799988,297.25,298.5,3879700,298.5
"3262",300.850006,305.709991,298.630005,304.209991,4658900,304.209991
"3263",307.359985,316.799988,306.600006,315.480011,10427100,315.480011
"3264",316.26001,325.359985,315.600006,320.799988,11207400,320.799988
"3265",324.5,332.829987,324.179993,332.220001,9822300,332.220001
"3266",335,338,330.600006,336.899994,9914900,336.899994
"3267",337.76001,337.950012,331.019989,333.100006,5765300,333.100006
"3268",334.01001,335.700012,331.600006,333.200012,2019300,333.200012
"3269",334.600006,336.459991,332.01001,332.630005,3589900,332.630005
"3270",332.959991,333.820007,326.01001,329.089996,5036100,329.089996
"3271",329.079987,329.190002,322.859985,323.309998,4311500,323.309998
"3272",322,324.920013,321.089996,323.570007,3713300,323.570007
"3273",326.100006,329.980011,324.779999,329.809998,4485800,329.809998
"3274",326.779999,329.859985,325.529999,325.899994,3806900,325.899994
"3275",323.119995,336.359985,321.200012,335.829987,5663100,335.829987
"3276",336.470001,336.700012,330.299988,330.75,4703200,330.75
"3277",331.48999,342.700012,331.049988,339.26001,7104500,339.26001
"3278",342,343.420013,334.609985,335.660004,4709300,335.660004
"3279",337.130005,338.5,327.269989,329.049988,4718300,329.049988
"3280",331.799988,340.850006,331.51001,338.920013,6290000,338.920013
"3281",344.399994,345.380005,335.519989,338.690002,7199400,338.690002
"3282",338.679993,343.170013,336.600006,339.070007,5158000,339.070007
"3283",343.5,343.559998,335.850006,338.619995,5016000,338.619995
"3284",341,341.570007,337.380005,339.670013,6066500,339.670013
"3285",340,341,332.589996,338.109985,14350300,338.109985
"3286",332.549988,336.299988,323.600006,326,21730000,326
"3287",326.040009,349.880005,325.01001,349.600006,18200300,349.600006
"3288",348.459991,359.850006,345.880005,353.160004,17939700,353.160004
"3289",345.950012,351.899994,341.019989,342.880005,7709500,342.880005
"3290",345.880005,352.399994,342.779999,348.519989,6821600,348.519989
"3291",349,349.399994,338.549988,343.160004,7643500,343.160004
"3292",341.100006,348.200012,339.25,347.73999,5328100,347.73999
"3293",347.390015,347.390015,340.980011,345.089996,5230000,345.089996
"3294",347.23999,359.630005,346.279999,358,6670600,358
"3295",361,369.570007,356.100006,369.01001,7161500,369.01001
"3296",375.130005,375.25,362.299988,369.670013,6437000,369.670013
"3297",369.600006,371.549988,362.51001,366.950012,3920400,366.950012
"3298",365.040009,371.799988,363.570007,366.769989,4385200,366.769989
"3299",365,374.799988,362.519989,371.070007,5294100,371.070007
"3300",373.75,378.109985,369.720001,373.690002,4772900,373.690002
"3301",377.179993,380.619995,375.880005,380.01001,4624800,380.01001
"3302",376.959991,385.369995,376.51001,381.399994,4485400,381.399994
"3303",381.470001,385.149994,379.429993,380.399994,3736300,380.399994
"3304",379.299988,389.540009,379.190002,387.779999,5173900,387.779999
"3305",388.119995,392.950012,384.899994,386.190002,4896400,386.190002
"3306",386.559998,389.700012,376.679993,386,4079400,386
"3307",385.329987,387.320007,377.899994,380.070007,3930100,380.070007
"3308",364.76001,372.820007,361,368.700012,6936400,368.700012
"3309",372,375.649994,357.720001,360.089996,6481200,360.089996
"3310",366.309998,382,365,379.23999,8934100,379.23999
"3311",371.459991,391.559998,370.600006,371.709991,10967700,371.709991
"3312",364.209991,376.769989,356.799988,369.029999,11168600,369.029999
"3313",373.109985,381.359985,364.5,381.049988,6997900,381.049988
"3314",381.029999,393.519989,367.399994,368.769989,8364600,368.769989
"3315",377.769989,384.01001,370.51001,383.790009,5487300,383.790009
"3316",381,391.399994,368.640015,372.779999,8747000,372.779999
"3317",367.700012,371.309998,356.850006,368.970001,8147200,368.970001
"3318",343.859985,357.470001,341.720001,346.48999,7405500,346.48999
"3319",356.429993,364.540009,347.850006,364.130005,7604400,364.130005
"3320",358.920013,362.980011,344.790009,349.920013,6036000,349.920013
"3321",326.5,335.720001,307.320007,315.25,12071600,315.25
"3322",330.51001,336.420013,307.390015,336.299988,9458200,336.299988
"3323",306.630005,334.350006,294.75,298.839996,10559900,298.839996
"3324",306.190002,322.899994,290.25,319.75,10013900,319.75
"3325",302.399994,331.579987,300,315.470001,12593600,315.470001
"3326",324.329987,348.51001,316.820007,332.029999,10616000,332.029999
"3327",342.309998,350.48999,332,332.829987,10853800,332.829987
"3328",347.890015,366.109985,340.880005,360.269989,13449400,360.269989
"3329",369.98999,372.929993,353.029999,357.320007,11638700,357.320007
"3330",361.019989,362,339.170013,342.390015,8767200,342.390015
"3331",344,363.839996,341.730011,362.98999,7229600,362.98999
"3332",359.089996,368.559998,353,357.119995,7948800,357.119995
"3333",363,377.799988,361.170013,370.959991,8622000,370.959991
"3334",367.929993,383.01001,366.440002,375.5,9366500,375.5
"3335",376.049988,380.230011,361.019989,364.079987,6672500,364.079987
"3336",364.079987,370.98999,360.059998,370.079987,4592500,370.079987
"3337",367.470001,370.899994,357.51001,361.76001,4860800,361.76001
"3338",365.220001,380.290009,361.709991,379.959991,8183900,379.959991
"3339",380,381.329987,369.339996,372.279999,7046400,372.279999
"3340",374.01001,378.390015,368.309998,371.119995,6908900,371.119995
"3341",371.059998,372.100006,363.029999,370.720001,7711300,370.720001
"3342",371.309998,400.51001,367.700012,396.720001,11692900,396.720001
"3343",397.5,417.820007,394.850006,413.549988,11581000,413.549988
"3344",413,434.980011,412.25,426.75,13561200,426.75
"3345",437,449.519989,431.609985,439.170013,16128700,439.170013
"3346",431,432,414.700012,422.959991,12616300,422.959991
"3347",435.170013,444.48999,430.559998,437.48999,12655800,437.48999
"3348",444.769989,447,425.600006,433.829987,23177600,433.829987
"3349",429.730011,433,413,421.420013,21084800,421.420013
"3350",419.26001,438.410004,419.26001,426.700012,13952300,426.700012
"3351",425,427.170013,415.880005,424.98999,8658900,424.98999
"3352",425,429,420.839996,421.380005,6277500,421.380005
"3353",419.98999,421,402.910004,403.829987,10101200,403.829987
"3354",399.529999,415.859985,393.600006,411.890015,9693100,411.890015
"3355",410.309998,424.440002,408,419.850006,7954000,419.850006
"3356",415.100006,427.970001,411.730011,415.269989,8299900,415.269989
"3357",417.779999,428.540009,414.869995,428.149994,7799100,428.149994
"3358",427.559998,431,421.559998,424.679993,6286300,424.679993
"3359",429.299988,439.769989,426.390015,434.26001,6660700,434.26001
"3360",436.890015,438.880005,430.660004,436.529999,5641900,436.529999
"3361",434.140015,442,433.640015,435.549988,5049300,435.549988
"3362",436.329987,444.890015,435.559998,440.519989,5486000,440.519989
"3363",442,444.170013,431.359985,431.820007,4598200,431.820007
"3364",435.690002,447,427.269989,438.269989,7014600,438.269989
"3365",444.899994,452.380005,432.820007,441.950012,9007500,441.950012
"3366",440.700012,455,437.51001,454.190002,7244000,454.190002
"3367",451.160004,456.359985,443.350006,452.579987,7773500,452.579987
"3368",453.399994,458.970001,450.470001,451.040009,4810500,451.040009
"3369",454.25,455.809998,444,447.670013,5607300,447.670013
"3370",448.559998,448.959991,430.25,436.25,9117300,436.25
"3371",437,439.089996,427.179993,429.320007,5422300,429.320007
"3372",427.769989,428.5,413.140015,414.769989,7881100,414.769989
"3373",410.380005,420.019989,397.859985,419.890015,10446300,419.890015
"3374",417.23999,422.369995,411.5,413.440002,5655100,413.440002
"3375",417.459991,420.299988,411.850006,419.730011,5254900,419.730011
"3376",418.829987,426.720001,415.980011,425.920013,3743700,425.920013
"3377",425.869995,427.589996,419.459991,427.309998,3494800,427.309998
"3378",426.950012,427.100006,418.049988,421.970001,4316000,421.970001
"3379",422.390015,428.709991,410.029999,414.329987,5410500,414.329987
"3380",407.290009,420.23999,404.25,419.600006,5099600,419.600006
"3381",416,420.799988,406.5,419.48999,5851500,419.48999
"3382",421.649994,434.730011,420.309998,434.049988,6797000,434.049988
"3383",436,439.690002,430.549988,434.480011,4896900,434.480011
"3384",428.200012,445.570007,424.160004,425.559998,7462900,425.559998
"3385",429,434.059998,412.450012,418.070007,6461100,418.070007
"3386",421.399994,426.48999,415.420013,425.5,4467900,425.5
"3387",425.76001,437.959991,425.179993,436.130005,5507900,436.130005
"3388",441.820007,450.459991,439.220001,447.769989,6529600,447.769989
"3389",448.730011,452.76001,442.799988,449.869995,4277600,449.869995
"3390",449.119995,453.970001,445.600006,453.720001,5934500,453.720001
"3391",455.01001,468.589996,454.209991,468.040009,6272100,468.040009
"3392",466.5,474.01001,464.5,466.26001,5948400,466.26001
"3393",468.540009,472.359985,454,457.850006,4826200,457.850006
"3394",458.859985,467.01001,454,465.910004,4134500,465.910004
"3395",466.390015,468.029999,442.23999,443.399994,6804700,443.399994
"3396",445.230011,447.670013,432.140015,447.23999,4844000,447.23999
"3397",450.019989,457.589996,447,455.040009,4198500,455.040009
"3398",454,488.230011,454,485.640015,9705900,485.640015
"3399",485.640015,492.279999,475.529999,476.890015,6351500,476.890015
"3400",480.769989,499.5,479.799988,493.809998,7839000,493.809998
"3401",497.309998,504.820007,490.829987,493.160004,5669900,493.160004
"3402",498.579987,505.100006,493.809998,502.779999,5691700,502.779999
"3403",508.399994,510,495.779999,507.76001,5840500,507.76001
"3404",519.72998,555.880005,511.279999,548.72998,21605600,548.72998
"3405",567.97998,575.369995,520.960022,525.5,18399000,525.5
"3406",517.080017,525.5,490.48999,524.880005,15083300,524.880005
"3407",516.299988,529,510.179993,523.26001,10066700,523.26001
"3408",526.47998,535.539978,504.359985,527.390015,24499000,527.390015
"3409",494.869995,503.589996,484.140015,492.98999,24991400,492.98999
"3410",489.140015,504.5,484.200012,502.410004,11940300,502.410004
"3411",506,506.220001,488.609985,490.100006,9113700,490.100006
"3412",492.190002,497.200012,487.200012,489.820007,6954100,489.820007
"3413",491.130005,491.899994,472.019989,477.579987,7722000,477.579987
"3414",468.769989,487.170013,467.540009,480.450012,7746200,480.450012
"3415",484.51001,496.920013,482.309998,495.649994,7863100,495.649994
"3416",496.019989,497.790009,487.76001,488.51001,5986700,488.51001
"3417",492.25,494.920013,484.130005,484.480011,6611800,484.480011
"3418",480.709991,488.350006,477.51001,485.799988,6608600,485.799988
"3419",488.290009,494.799988,484.5,488.880005,5916300,488.880005
"3420",490.859985,503.089996,490.230011,498.619995,5873100,498.619995
"3421",498.649994,510.440002,498.649994,509.640015,5608000,509.640015
"3422",508.679993,510.100006,501.200012,502.109985,4308200,502.109985
"3423",504.109985,510.820007,498.700012,509.079987,3725900,509.079987
"3424",505.450012,508.290009,486.679993,494.730011,5910300,494.730011
"3425",493.350006,497.459991,478.630005,483.380005,4691200,483.380005
"3426",479.75,480.920013,466.549988,466.929993,7329200,466.929993
"3427",471.339996,482.48999,470.179993,475.470001,5439200,475.470001
"3428",478.399994,484.450012,476.450012,481.329987,3008900,481.329987
"3429",482.820007,488.329987,480.209991,482.679993,2943500,482.679993
"3430",484.190002,486.23999,479.100006,482.350006,2423500,482.350006
"3431",484.350006,495.299988,482.799988,491.869995,3505500,491.869995
"3432",493.929993,494.5,483.5,484.529999,3156200,484.529999
"3433",484.690002,498.940002,483.890015,497.899994,5132500,497.899994
"3434",496.459991,498.130005,490,492.309998,3921300,492.309998
"3435",495.440002,501,483.160004,488.809998,4762200,488.809998
"3436",488.190002,492.470001,485.089996,490.579987,5727700,490.579987
"3437",492.5,549.039978,492.079987,547.530029,20373700,547.530029
"3438",537.780029,541,521.25,526.27002,9062900,526.27002
"3439",532,539,522,523.890015,4417500,523.890015
"3440",521.159973,531.98999,517.580017,529.559998,4941400,529.559998
"3441",532.599976,557.390015,532.450012,556.549988,9572700,556.549988
"3442",553.780029,556.5,537.369995,552.840027,5886900,552.840027
"3443",545,554,521.320007,525.75,9071100,525.75
"3444",520.179993,527.359985,485.980011,516.049988,8270100,516.049988
"3445",498.399994,522,495,507.019989,5572700,507.019989
"3446",519.210022,520,492.570007,500.190002,6848100,500.190002
"3447",503.350006,506.290009,478.839996,480.670013,6240200,480.670013
"3448",486.48999,493.730011,476.809998,482.029999,5035200,482.029999
"3449",480.619995,488.98999,471.299988,476.26001,7359100,476.26001
"3450",484,497.470001,481.630005,495.98999,5337000,495.98999
"3451",499.98999,504.660004,483.309998,483.859985,4394900,483.859985
"3452",475.160004,478.399994,463.269989,470.200012,5379300,470.200012
"3453",472.51001,479.399994,458.600006,469.959991,6717700,469.959991
"3454",467.690002,487.779999,466.320007,487.350006,5457500,487.350006
"3455",489.01001,491.820007,479.26001,491.170013,3482300,491.170013
"3456",491.040009,491.040009,469,470.609985,3726400,470.609985
"3457",470.529999,477,467.820007,473.079987,3727200,473.079987
"3458",474.390015,484.869995,468.029999,482.880005,3769400,482.880005
"3459",489.109985,492,477.880005,490.649994,4773500,490.649994
"3460",489.5,496.290009,486.529999,493.480011,3541500,493.480011
"3461",492.570007,504.630005,489.269989,500.029999,4634100,500.029999
"3462",506.029999,529.549988,503.600006,527.51001,8153700,527.51001
"3463",516.429993,526.369995,502.700012,503.059998,6071200,503.059998
"3464",506.799988,520.98999,501.700012,520.650024,4088100,520.650024
"3465",518.719971,521.820007,504.160004,505.869995,4199000,505.869995
"3466",518,536.48999,515.820007,534.659973,7988700,534.659973
"3467",533.47998,535,524.150024,531.789978,5386500,531.789978
"3468",537.830017,544.280029,535,539.440002,4781300,539.440002
"3469",548.809998,551.809998,538.23999,539.809998,5391100,539.809998
"3470",540.559998,557.650024,537.200012,554.090027,5602500,554.090027
"3471",562.609985,572.48999,541,541.450012,9499000,541.450012
"3472",545.52002,551.219971,535.099976,541.940002,5113100,541.940002
"3473",549.5,554.330017,530.030029,530.789978,6347400,530.789978
"3474",537.070007,541.799988,525.380005,530.719971,7567500,530.719971
"3475",528.140015,533.780029,522.26001,525.419983,10047200,525.419983
"3476",501.029999,506.850006,488.25,489.049988,17405700,489.049988
"3477",494.690002,495.140015,482,485.230011,6997900,485.230011
"3478",488.109985,490.059998,481.350006,488.279999,4927900,488.279999
"3479",487.029999,496.820007,478.899994,488.23999,6186100,488.23999
"3480",490.01001,490.48999,482.929993,488.929993,3627200,488.929993
"3481",486.359985,494,483.279999,486.23999,5992700,486.23999
"3482",488.5,513.900024,479.339996,504.209991,11120700,504.209991
"3483",502.01001,505.880005,472.209991,475.73999,7807900,475.73999
"3484",478.869995,486.299988,475,484.119995,4408200,484.119995
"3485",484.929993,495.309998,478.76001,487.220001,3690200,487.220001
"3486",495.359985,507.730011,493.980011,496.950012,5137300,496.950012
"3487",506.559998,518.72998,503.450012,513.76001,5372800,513.76001
"3488",515,515.210022,502.51001,514.72998,4236300,514.72998
"3489",485.540009,495.850006,467.26001,470.5,10419700,470.5
"3490",470.950012,484.600006,463.410004,480.23999,8306100,480.23999
"3491",483,491.679993,478.26001,490.76001,5460500,490.76001
"3492",491,496.519989,480.429993,486.769989,5063700,486.769989
"3493",486.769989,488.940002,477.799988,482.839996,3002700,482.839996
"3494",480,485.579987,477.299988,479.100006,3953600,479.100006
"3495",480.119995,487.51001,478.850006,480.630005,3698100,480.630005
"3496",481.950012,488.609985,477.720001,481.790009,3629200,481.790009
"3497",482,487.799988,480.470001,484.670013,2254700,484.670013
"3498",485.220001,494.76001,481.570007,488.23999,4253400,488.23999
"3499",490.459991,491.149994,475.839996,476.619995,5416600,476.619995
"3500",478.839996,484.049988,475.890015,482.880005,3550500,482.880005
"3501",485.130005,486.899994,478.920013,485,3598600,485
"3502",486.579987,493.25,481.850006,491.359985,2805800,491.359985
"3503",490.079987,492.549988,481.269989,490.700012,3530900,490.700012
"3504",492.339996,509.470001,491.980011,504.579987,5052700,504.579987
"3505",501.619995,506.799988,493.5,503.380005,3028400,503.380005
"3506",502.98999,508.769989,496.040009,497.519989,2826100,497.519989
"3507",497.5,504.5,493.640015,498.309998,3666200,498.309998
"3508",500.01001,517.76001,497.769989,515.780029,4289300,515.780029
"3509",517.900024,521.48999,505.549988,512.659973,4229000,512.659973
"3510",510.529999,514.5,491.290009,493.600006,4178800,493.600006
"3511",494.559998,503.769989,492.910004,501.089996,3018200,501.089996
"3512",495,503.339996,494.850006,503.220001,3210900,503.220001
"3513",505.440002,524.159973,501.179993,522.419983,5770400,522.419983
"3514",518.5,524.700012,513.559998,519.780029,3394900,519.780029
"3515",520.109985,527.380005,517.690002,524.830017,3682400,524.830017
"3516",529,535.48999,526.440002,532.900024,3193400,532.900024
"3517",533.200012,536.369995,526.02002,534.450012,4502700,534.450012
"3518",530.049988,532.619995,521.150024,528.909973,3894000,528.909973
"3519",527.690002,530.400024,520.5,527.330017,1906600,527.330017
"3520",524.76001,526.320007,514.200012,514.47998,2393200,514.47998
"3521",515.119995,519.349976,512.210022,513.969971,1144000,513.969971
"3522",516.429993,523.659973,507.130005,519.119995,2891900,519.119995
"3523",519.900024,536.549988,515.47998,530.869995,4022400,530.869995
"3524",530.130005,533.26001,523.690002,524.590027,1876300,524.590027
"3525",525.530029,545.5,523.150024,540.72998,5392300,540.72998
"3526",539,540.799988,515.090027,522.859985,4444400,522.859985
"3527",521.549988,526.780029,515.890015,520.799988,3133900,520.799988
"3528",511.970001,513.099976,499.5,500.48999,5346200,500.48999
"3529",508.279999,516.440002,506.420013,508.890015,3686400,508.890015
"3530",511.309998,513.23999,504.51001,510.399994,2973900,510.399994
"3531",507.839996,510.730011,497.950012,499.100006,3806200,499.100006
"3532",500,501.089996,485.670013,494.25,5990400,494.25
"3533",495.5,512.349976,493.01001,507.790009,5032100,507.790009
"3534",507.350006,514.5,499.579987,500.859985,4177400,500.859985
"3535",500,506.320007,495.100006,497.980011,5895800,497.980011
"3536",501,509.25,493.540009,501.769989,12315800,501.769989
